instance,instanceType,avgSolvingTime,instanceResults,genInstance,genResults,status,iraceScore,totalTime,instanceHashValue
inst-24-1068608867.dzn,unsat,0.9598519802093506,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.9598519802093506, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.446986, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.14175629615783691}",graded,-1.0,2.3162927627563477,b6db61a426d65e9e185b5bf80f8e2997
inst-24-285596038.dzn,unsat,0.958613395690918,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.958613395690918, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.434184, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 285596038, 'SRTime': 0, 'solverTime': 0.14133763313293457}",graded,-1.0,2.3114917278289795,b9d9a9bb8cf9c0becfb4a98f2ab212f0
inst-7-1489266180.dzn,sat,4.361525774002075,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.361525774002075, 'extra': {'objs': [(1.23797607421875, 8.0), (1.5215091705322266, 7.0), (1.6163783073425293, 6.0)], 'flattenStatus': 'ok', 'flattenTime': 0.667835, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 1489266180, 'SRTime': 0, 'solverTime': 0.1422736644744873}",graded,-1.0,5.733216047286987,c0968342680feebb8b5fe172f31bee5f
inst-18-601225362.dzn,unsat,0.8660345077514648,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8660345077514648, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.483205, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 601225362, 'SRTime': 0, 'solverTime': 0.14501333236694336}",graded,-1.0,2.258474588394165,c4a9ccbb798fa169db860fa8477479ca
inst-18-510416220.dzn,unsat,0.8655838966369629,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8655838966369629, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.502241, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 510416220, 'SRTime': 0, 'solverTime': 0.14318633079528809}",graded,-1.0,2.2658510208129883,c6e5e40cb1d7482891371db520d91846
inst-14-61910261.dzn,sat,4.963468551635742,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.963468551635742, 'extra': {'objs': [(0.9496159553527832, 5.0), (3.4390554428100586, 4.0)], 'flattenStatus': 'ok', 'flattenTime': 0.532374, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-14.param,"{'status': 'sat', 'seed': 61910261, 'SRTime': 0, 'solverTime': 0.14884638786315918}",graded,-1.0,6.336606025695801,c99fcb9f2f389c63c6abbce585053369
inst-13-735527639.dzn,unsat,0.3613765239715576,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.3613765239715576, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.183192, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 735527639, 'SRTime': 0, 'solverTime': 0.15481877326965332}",graded,-1.0,1.8222389221191406,cf450edb2cdd677abae19c090a4b866d
inst-13-1965286212.dzn,unsat,0.36728787422180176,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.36728787422180176, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.183161, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1965286212, 'SRTime': 0, 'solverTime': 0.14365863800048828}",graded,-1.0,1.7509539127349854,d2ae463c6ffb1a5e21b906bd16ac97a3
inst-13-61910261.dzn,unsat,0.36322546005249023,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.36322546005249023, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.177189, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 61910261, 'SRTime': 0, 'solverTime': 0.1424095630645752}",graded,-1.0,1.7668423652648926,d47b54ee632abd04642f5a84981db126
inst-18-1068608867.dzn,unsat,0.8625867366790771,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8625867366790771, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.487111, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.145416259765625}",graded,-1.0,2.2697031497955322,d7f89977af0e0162db9e499adebc7324
inst-21-1068608867.dzn,sat,0.6596469879150391,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.6596469879150391, 'extra': {'objs': [(0.598522424697876, 3.0), (0.6185626983642578, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.345233, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-21.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.12154793739318848}",graded,-1.0,2.005204916000366,d8450ada800a40f076ac63e3db094920
inst-24-813778292.dzn,unsat,1.0654220581054688,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 1.0654220581054688, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.446349, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 813778292, 'SRTime': 1.0793344974517822, 'solverTime': 0.10549092292785645}",graded,-1.0,3.8579185009002686,d89c010d01d3c442d9453b9c40a086c5
inst-13-1489266180.dzn,unsat,0.3678553104400635,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.3678553104400635, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.17965, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1489266180, 'SRTime': 0, 'solverTime': 0.14602184295654297}",graded,-1.0,1.7810766696929932,d909a960c2cad0ee0fd1f28e0b653e5e
inst-13-1409462646.dzn,unsat,0.36707401275634766,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.36707401275634766, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.175924, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1409462646, 'SRTime': 0, 'solverTime': 0.15088915824890137}",graded,-1.0,1.8079400062561035,d9848aa95e6b42a6e705457335554de4
inst-18-1222707704.dzn,unsat,0.6615524291992188,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.6615524291992188, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.456527, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 1222707704, 'SRTime': 0, 'solverTime': 0.14159131050109863}",graded,-1.0,2.054046869277954,e43d2bc248a0bb9704e3352be83cae6c
inst-18-61910261.dzn,unsat,0.6682755947113037,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.6682755947113037, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.447842, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 61910261, 'SRTime': 0, 'solverTime': 0.14226126670837402}",graded,-1.0,2.0659291744232178,f337a79522d51787e96c99218c967172
